city,x,y
5679,387400,9.032639e+05
5680,3.874028e+05,9.022639e+05
5681,3.874222e+05,1.080683e+06
5682,387425,7.560472e+05
5683,3.874306e+05,9.482528e+05
5684,3.874417e+05,9.030611e+05
5685,3.874556e+05,838450
5686,3.874583e+05,786425
5687,3.874667e+05,1.051778e+06
5688,3.874694e+05,902400
5689,387475,7.708333e+05
5690,3.874778e+05,8.506722e+05
5691,3.874833e+05,8.998306e+05
5692,3.874944e+05,9.028556e+05
5693,3.875083e+05,7.747556e+05
5694,3.875167e+05,7.697889e+05
5695,3.875222e+05,8.293694e+05
5696,3.875444e+05,9.033111e+05
5697,3.875472e+05,8.286889e+05
5698,3.875528e+05,8.909528e+05
5699,3.875528e+05,9.500222e+05
5700,3.875833e+05,8.302917e+05
5701,3.875833e+05,8.580806e+05
5702,3.875944e+05,8.741556e+05
5703,3.876139e+05,1.205856e+06
5704,3.876278e+05,9.373583e+05
5705,3.876472e+05,9.031361e+05
5706,3.876472e+05,9.500778e+05
5707,387650,7.689861e+05
5708,387650,9.355639e+05
5709,3.877139e+05,9.037083e+05
5710,3.877167e+05,8.400583e+05
5711,3.877222e+05,885025
5712,387725,7.722139e+05
5713,387725,1.120833e+06
5714,3.877333e+05,8.884667e+05
5715,3.877417e+05,7.607667e+05
5716,3.877417e+05,8.730778e+05
5717,3.877444e+05,7.513972e+05
5718,3.877444e+05,9.225694e+05
5719,387750,9.518611e+05
5720,3.877639e+05,7.655556e+05
5721,387775,7.531028e+05
5722,387800,8.959806e+05
5723,3.878056e+05,9.555694e+05
5724,3.878167e+05,9.573833e+05
5725,3.878194e+05,7.714667e+05
5726,3.878278e+05,8.460528e+05
5727,3.878333e+05,8.490167e+05
5728,3.878389e+05,774700
5729,3.878611e+05,8.297917e+05
5730,3.878639e+05,8.436972e+05
5731,3.878639e+05,897775
5732,387875,9.426917e+05
5733,3.878778e+05,9.021583e+05
5734,3.878917e+05,903225
5735,3.879083e+05,1.212347e+06
5736,3.879306e+05,7.744806e+05
5737,3.879333e+05,7.727194e+05
5738,3.879333e+05,9.026722e+05
5739,3.879444e+05,8.354528e+05
5740,3.879556e+05,9.673556e+05
5741,3.879972e+05,1.077189e+06
5742,3.880056e+05,8.584167e+05
5743,3.880194e+05,8.135111e+05
5744,3.880194e+05,944525
5745,3.880333e+05,769900
5746,3.880389e+05,7.690694e+05
5747,3.880417e+05,772050
5748,3.880472e+05,7.704722e+05
5749,3.880611e+05,8.715222e+05
5750,3.880694e+05,7.559167e+05
5751,3.880722e+05,7.539722e+05
5752,3.880944e+05,7.699833e+05
5753,3.880972e+05,822025
5754,3.881056e+05,9.069972e+05
5755,3.881083e+05,9.492694e+05
5756,3.881139e+05,8.995306e+05
5757,3.881139e+05,9.085278e+05
5758,3.881139e+05,9.114139e+05
5759,3.881194e+05,9.453167e+05
5760,3.881333e+05,8.272694e+05
5761,3.881389e+05,7.694583e+05
5762,3.881583e+05,767500
5763,3.881833e+05,7.714361e+05
5764,3.881861e+05,8.171083e+05
5765,3.881861e+05,9.568889e+05
5766,3.881889e+05,7.699889e+05
5767,3.882083e+05,7.856611e+05
5768,3.882139e+05,1.023528e+06
5769,3.882139e+05,1.211919e+06
5770,388250,861700
5771,388250,984750
5772,388275,910200
5773,3.882778e+05,895400
5774,3.882833e+05,1.079703e+06
5775,3.882944e+05,9.006278e+05
5776,388300,7.689167e+05
5777,3.883028e+05,7.719667e+05
5778,3.883278e+05,7.695972e+05
5779,3.883333e+05,7.695194e+05
5780,3.883361e+05,8.213833e+05
5781,3.883389e+05,1.048208e+06
5782,3.883417e+05,8.877222e+05
5783,3.883889e+05,7.742778e+05
5784,3.883889e+05,8.409639e+05
5785,3.884028e+05,9.761111e+05
5786,3.884167e+05,765125
5787,3.884222e+05,1.061306e+06
5788,3.884278e+05,8.699139e+05
5789,3.884444e+05,8.213722e+05
5790,388450,7.687528e+05
5791,3.884611e+05,7.730667e+05
5792,3.884667e+05,9.194778e+05
5793,3.884833e+05,9.007611e+05
5794,3.885167e+05,9.434361e+05
5795,3.885278e+05,9.914722e+05
5796,3.885333e+05,9.130583e+05
5797,3.885361e+05,7.725972e+05
5798,3.885611e+05,806550
5799,388575,7.688972e+05
5800,3.885889e+05,9.610889e+05
5801,3.885972e+05,1.049167e+06
5802,3.886111e+05,8.648722e+05
5803,3.886111e+05,900975
5804,3.886833e+05,1.075914e+06
5805,3.886889e+05,1.179211e+06
5806,3.886972e+05,1.069872e+06
5807,3.887028e+05,7.692139e+05
5808,3.887111e+05,8.744139e+05
5809,3.887194e+05,7.715556e+05
5810,3.887472e+05,9.291139e+05
5811,3.887833e+05,8.708583e+05
5812,3.887889e+05,8.604194e+05
5813,3.887917e+05,9.932639e+05
5814,3.887944e+05,8.238056e+05
5815,3.887944e+05,8.299694e+05
5816,3.888028e+05,9.011111e+05
5817,3.888083e+05,7.730111e+05
5818,3.888139e+05,9.481889e+05
5819,3.888444e+05,758275
5820,388850,7.691611e+05
5821,3.888583e+05,9.453278e+05
5822,388875,7.651222e+05
5823,3.888778e+05,9.008472e+05
5824,3.888833e+05,8.973139e+05
5825,3.888889e+05,8.984528e+05
5826,3.889056e+05,9.018417e+05
5827,3.889167e+05,1.212919e+06
5828,3.889222e+05,8.941306e+05
5829,3.889333e+05,7.722194e+05
5830,3.889417e+05,7.743139e+05
5831,388950,7.703667e+05
5832,388950,7.721194e+05
5833,3.889528e+05,9.885944e+05
5834,3.889611e+05,7.690694e+05
5835,3.889639e+05,8.718667e+05
5836,3.889667e+05,1.210758e+06
5837,388975,7.683056e+05
5838,3.889778e+05,1.017517e+06
5839,3.889833e+05,9.000667e+05
5840,3.890083e+05,7.691583e+05
5841,3.890083e+05,8.652528e+05
5842,3.890111e+05,7.726556e+05
5843,3.890167e+05,1.079258e+06
5844,3.890278e+05,9.711667e+05
5845,3.890611e+05,9.581583e+05
5846,3.890917e+05,9.004056e+05
5847,3.891028e+05,9.144806e+05
5848,3.891056e+05,1.226092e+06
5849,389125,7.542833e+05
5850,3.891278e+05,7.720111e+05
5851,3.891444e+05,9.008583e+05
5852,3.891722e+05,9.721361e+05
5853,3.891778e+05,8.398333e+05
5854,3.891806e+05,7.819472e+05
5855,3.891861e+05,7.723139e+05
5856,3.891944e+05,9.737083e+05
5857,3.892056e+05,8.866139e+05
5858,3.892083e+05,7.687194e+05
5859,3.892222e+05,1.119333e+06
5860,3.892306e+05,9.424389e+05
5861,3.892333e+05,8.109611e+05
5862,3.892361e+05,7.557806e+05
5863,3.892361e+05,7.688028e+05
5864,389250,8.926889e+05
5865,3.892583e+05,7.984694e+05
5866,3.892806e+05,7.691611e+05
5867,3.892917e+05,7.686194e+05
5868,3.893139e+05,8.983889e+05
5869,3.893306e+05,7.694611e+05
5870,3.893389e+05,7.689694e+05
5871,3.893417e+05,7.717778e+05
5872,3.893417e+05,8.083778e+05
5873,389350,7.490639e+05
5874,389350,1.050164e+06
5875,3.893778e+05,7.646028e+05
5876,3.893806e+05,7.694861e+05
5877,3.893806e+05,9.956028e+05
5878,3.893861e+05,7.494222e+05
5879,3.893917e+05,7.693417e+05
5880,389400,7.649528e+05
5881,3.894139e+05,7.696528e+05
5882,3.894194e+05,835725
5883,3.894306e+05,768925
5884,3.894306e+05,7.695694e+05
5885,3.894306e+05,8.454417e+05
5886,3.894333e+05,9.509833e+05
5887,3.894528e+05,7.695194e+05
5888,3.894583e+05,8.468056e+05
5889,3.894583e+05,1.199703e+06
5890,3.894667e+05,7.693139e+05
5891,3.894778e+05,7.588472e+05
5892,3.894806e+05,8.176111e+05
5893,3.894861e+05,842800
5894,3.894889e+05,8.340583e+05
5895,3.894944e+05,8.485389e+05
5896,3.895167e+05,9.233389e+05
5897,3.895194e+05,7.657833e+05
5898,3.895361e+05,9.473333e+05
5899,3.895583e+05,7.694583e+05
5900,3.895611e+05,9.035972e+05
5901,3.895778e+05,1.118592e+06
5902,3.895806e+05,7.621056e+05
5903,3.895917e+05,8.589028e+05
5904,3.895917e+05,9.896833e+05
5905,3.896056e+05,8.909361e+05
5906,3.896361e+05,7.699111e+05
5907,3.896361e+05,9.341472e+05
5908,3.896583e+05,7.709639e+05
5909,3.896667e+05,9.461667e+05
5910,3.896833e+05,8.740556e+05
5911,3.896861e+05,7.734139e+05
5912,3.896861e+05,7.773583e+05
5913,3.896889e+05,1.123228e+06
5914,3.896944e+05,7.738639e+05
5915,3.896972e+05,7.688028e+05
5916,389700,9.043139e+05
5917,3.897028e+05,7.694222e+05
5918,3.897111e+05,7.707667e+05
5919,3.897111e+05,8.191444e+05
5920,3.897167e+05,952350
5921,3.897222e+05,9.702222e+05
5922,3.897361e+05,7.580528e+05
5923,3.897361e+05,9.274306e+05
5924,3.897472e+05,7.483389e+05
5925,389775,9.150472e+05
5926,3.897778e+05,7.700778e+05
5927,3.897806e+05,1.228383e+06
5928,3.897833e+05,764925
5929,3.897861e+05,7.994972e+05
5930,3.897917e+05,9.496833e+05
5931,3.897944e+05,7.653083e+05
5932,3.897944e+05,9.098056e+05
5933,3.898056e+05,7.490833e+05
5934,3.898056e+05,7.693722e+05
5935,3.898056e+05,7.710056e+05
5936,3.898194e+05,7.495833e+05
5937,3.898222e+05,9.467056e+05
5938,3.898333e+05,9.356833e+05
5939,3.898583e+05,1.191619e+06
5940,3.898639e+05,8.197361e+05
5941,3.898861e+05,7.698167e+05
5942,3.898861e+05,7.835889e+05
5943,3.898917e+05,8.708222e+05
5944,3.899056e+05,7.702639e+05
5945,3.899083e+05,881625
5946,3.899167e+05,7.481528e+05
5947,389925,7.912417e+05
5948,3.899389e+05,7.691083e+05
5949,3.899389e+05,8.023222e+05
5950,3.899389e+05,1.050564e+06
5951,3.899528e+05,1.101611e+06
5952,3.899583e+05,8.895278e+05
5953,3.899722e+05,9.073833e+05
5954,389975,8.197417e+05
5955,389975,8.449639e+05
5956,3.899806e+05,7.728861e+05
5957,3.899889e+05,8.462667e+05
5958,3.899889e+05,8.957361e+05
5959,3.899917e+05,9.395333e+05
5960,3.900056e+05,7.479972e+05
5961,3.900111e+05,1.210208e+06
5962,3.900167e+05,7.668778e+05
5963,3.900167e+05,8.204889e+05
5964,3.900194e+05,8.790889e+05
5965,3.900306e+05,7.697222e+05
5966,3.900361e+05,7.740083e+05
5967,3.900361e+05,8.761278e+05
5968,3.900389e+05,8.198917e+05
5969,3.900444e+05,7.687583e+05
5970,3.900528e+05,8.773917e+05
5971,3.900611e+05,8.562361e+05
5972,3.900611e+05,1.118611e+06
5973,3.900667e+05,7.677944e+05
5974,3.900778e+05,8.380861e+05
5975,3.900861e+05,9.446333e+05
5976,3.900889e+05,7.546611e+05
5977,390100,1.214219e+06
5978,3.901222e+05,8.979111e+05
5979,390125,8.460472e+05
5980,3.901306e+05,1.047003e+06
5981,3.901444e+05,7.488194e+05
5982,390150,9.419833e+05
5983,3.901667e+05,8.460083e+05
5984,3.901667e+05,9.628889e+05
5985,3.901694e+05,9.428139e+05
5986,3.901722e+05,9.273722e+05
5987,390175,1.220567e+06
5988,3.901778e+05,8.505889e+05
5989,3.901778e+05,9.461667e+05
5990,3.901806e+05,9.189694e+05
5991,3.902028e+05,1.208169e+06
5992,3.902167e+05,8.202917e+05
5993,3.902167e+05,844400
5994,3.902222e+05,9.463167e+05
5995,3.902361e+05,9.469333e+05
5996,3.902417e+05,1.226739e+06
5997,390250,7.993583e+05
5998,390250,9.987917e+05
5999,3.902528e+05,844175
6000,3.902528e+05,8.856972e+05
6001,3.902556e+05,7.707667e+05
6002,3.902639e+05,7.697444e+05
6003,3.902722e+05,845850
6004,390275,8.203389e+05
6005,390275,8.391972e+05
6006,3.902778e+05,9.465556e+05
6007,3.902833e+05,8.421778e+05
6008,3.902861e+05,7.493889e+05
6009,3.902861e+05,9.683111e+05
6010,3.902944e+05,8.952417e+05
6011,3.902972e+05,8.436639e+05
6012,3.903028e+05,7.707278e+05
6013,3.903056e+05,9.759389e+05
6014,3.903194e+05,7.650306e+05
6015,3.903306e+05,8.445194e+05
6016,3.903444e+05,8.439028e+05
6017,3.903472e+05,7.690778e+05
6018,3.903472e+05,8.716583e+05
6019,3.903556e+05,8.456917e+05
6020,3.903556e+05,1.042967e+06
6021,390375,9.463194e+05
6022,3.903806e+05,7.709333e+05
6023,3.903833e+05,804675
6024,3.903972e+05,7.699333e+05
6025,3.903972e+05,9.014056e+05
6026,3.904056e+05,9.461667e+05
6027,3.904167e+05,7.606667e+05
6028,3.904278e+05,8.995167e+05
6029,3.904306e+05,1.085517e+06
6030,3.904306e+05,1.229147e+06
6031,3.904444e+05,9.539444e+05
6032,3.904528e+05,8.213056e+05
6033,3.904833e+05,9.567778e+05
6034,3.905083e+05,7.475833e+05
6035,3.905139e+05,8.458167e+05
6036,3.905167e+05,8.453417e+05
6037,3.905361e+05,7.656944e+05
6038,3.905417e+05,8.405306e+05
6039,3.905611e+05,9.853611e+05
6040,3.905694e+05,8.490139e+05
6041,390575,7.693611e+05
6042,3.905944e+05,845475
6043,3.905972e+05,9.488333e+05
6044,3.906111e+05,9.481944e+05
6045,3.906194e+05,8.837972e+05
6046,3.906194e+05,8.874806e+05
6047,3.906222e+05,7.896972e+05
6048,3.906333e+05,8.139528e+05
6049,3.906389e+05,1085500
6050,3.906444e+05,1.091808e+06
6051,3.906806e+05,8.301444e+05
6052,3.906944e+05,872600
6053,3.906944e+05,1.002319e+06
6054,3.907028e+05,7.654556e+05
6055,3.907083e+05,8.985611e+05
6056,3.907139e+05,8.453222e+05
6057,3.907194e+05,8.447278e+05
6058,3.907194e+05,8.525194e+05
6059,3.907194e+05,915700
6060,3.907222e+05,8.972722e+05
6061,390725,9.371694e+05
6062,390750,8.444722e+05
6063,3.907556e+05,7.700222e+05
6064,3.907583e+05,9.539306e+05
6065,3.907611e+05,7.695806e+05
6066,3.907694e+05,8.417694e+05
6067,390775,8.460306e+05
6068,3.907944e+05,7.707333e+05
6069,390825,7.482417e+05
6070,3.908333e+05,7.821833e+05
6071,3.908361e+05,8.450861e+05
6072,3.908389e+05,7.670056e+05
6073,3.908389e+05,7.715306e+05
6074,3.908917e+05,8.939056e+05
6075,3.909083e+05,848500
6076,3.909111e+05,9.441528e+05
6077,3.909139e+05,8.449583e+05
6078,3.909167e+05,1.048722e+06
6079,3.909194e+05,7.681806e+05
6080,3.909194e+05,1.084483e+06
6081,390925,845475
6082,3.909278e+05,8.461278e+05
6083,3.909278e+05,8.980389e+05
6084,3.909361e+05,1111325
6085,3.909528e+05,8.740583e+05
6086,3.909556e+05,1.215511e+06
6087,3.909639e+05,7.968111e+05
6088,3.909917e+05,7.684861e+05
6089,3.909972e+05,9.457833e+05
6090,3.910083e+05,1.209522e+06
6091,3.910111e+05,7.471806e+05
6092,3.910417e+05,9.585833e+05
6093,3.910639e+05,8.447889e+05
6094,3.910694e+05,7.648528e+05
6095,3.910722e+05,7.657139e+05
6096,3.910806e+05,7.699806e+05
6097,3.910944e+05,8.765639e+05
6098,3.910972e+05,9.444444e+05
6099,3.910972e+05,950875
6100,3.911028e+05,1.083503e+06
6101,3.911111e+05,7.693278e+05
6102,3.911111e+05,9.670583e+05
6103,3.911278e+05,8.447278e+05
6104,3.911333e+05,7.554222e+05
6105,3.911333e+05,8.508806e+05
6106,3.911361e+05,8.261139e+05
6107,3.911417e+05,9.462722e+05
6108,3.911556e+05,7.756389e+05
6109,391175,9.004417e+05
6110,3.911778e+05,7.725278e+05
6111,3.911806e+05,7.555917e+05
6112,391200,8.854333e+05
6113,391200,9.032833e+05
6114,3.912111e+05,8.460639e+05
6115,3.912111e+05,8.513139e+05
6116,3.912194e+05,9.770639e+05
6117,3.912222e+05,1.049167e+06
6118,3.912306e+05,9.319667e+05
6119,3.912333e+05,8.253306e+05
6120,3.912444e+05,8.436167e+05
6121,3.912472e+05,8.528917e+05
6122,391250,8.697944e+05
6123,3.912528e+05,1.118183e+06
6124,3.912778e+05,1.215497e+06
6125,3.912972e+05,8.981944e+05
6126,391300,9.456194e+05
6127,3.913083e+05,8.949194e+05
6128,3.913083e+05,1231650
6129,3.913167e+05,7.552528e+05
6130,3.913194e+05,7.553278e+05
6131,391325,9.419833e+05
6132,3.913306e+05,8.847194e+05
6133,3.913333e+05,1.008633e+06
6134,3.913417e+05,939825
6135,391350,8.581333e+05
6136,3.913611e+05,9.595139e+05
6137,3.913611e+05,1.034694e+06
6138,3.913667e+05,777150
6139,3.913667e+05,8.470917e+05
6140,3.913694e+05,7.669861e+05
6141,3.913944e+05,7.654806e+05
6142,3.913972e+05,7.717556e+05
6143,3.914056e+05,1.216158e+06
6144,3.914167e+05,9.493833e+05
6145,3.914333e+05,7.720167e+05
6146,3.914444e+05,8.910861e+05
6147,391450,8.437444e+05
6148,3.914528e+05,7.714444e+05
6149,3.914583e+05,7.741722e+05
6150,3.914583e+05,9.268361e+05
6151,3.914583e+05,1.215903e+06
6152,3.914889e+05,7.949833e+05
6153,3.914889e+05,1.216658e+06
6154,3.914917e+05,7.677556e+05
6155,3.915028e+05,1.232067e+06
6156,3.915167e+05,779825
6157,3.915222e+05,8.004056e+05
6158,391525,8.474806e+05
6159,3.915306e+05,7.706722e+05
6160,3.915306e+05,8.463722e+05
6161,3.915333e+05,7.469333e+05
6162,3.915417e+05,9.454667e+05
6163,3.915472e+05,1.221483e+06
6164,3.915528e+05,1118175
6165,3.915667e+05,9.061778e+05
6166,3.915694e+05,8.461333e+05
6167,3.915806e+05,7.552472e+05
6168,3.915889e+05,1.087283e+06
6169,3.915917e+05,8.430722e+05
6170,3.915972e+05,8.252694e+05
6171,3.915972e+05,1.217478e+06
6172,3.916111e+05,8.035222e+05
6173,3.916111e+05,8.949361e+05
6174,3.916167e+05,8.474917e+05
6175,3.916194e+05,8.445694e+05
6176,391625,766250
6177,3.916306e+05,8.719917e+05
6178,3.916389e+05,1.197664e+06
6179,3.916417e+05,8.946361e+05
6180,3.916528e+05,8.652639e+05
6181,3.916667e+05,7.650833e+05
6182,3.916667e+05,9.078083e+05
6183,3.916972e+05,9.188278e+05
6184,3.917444e+05,9.014306e+05
6185,3.917528e+05,8.429444e+05
6186,3.917583e+05,8.557306e+05
6187,3.917722e+05,7.674333e+05
6188,3.917833e+05,8.739361e+05
6189,3.917917e+05,9.878889e+05
6190,3.918306e+05,7.664056e+05
6191,3.918306e+05,945925
6192,3.918361e+05,9.657139e+05
6193,3.918472e+05,9.387972e+05
6194,3.918556e+05,7.816361e+05
6195,3.918639e+05,8.730167e+05
6196,3.918722e+05,8.444639e+05
6197,3.918722e+05,8.448806e+05
6198,3.918889e+05,9.556944e+05
6199,3.919083e+05,8.436361e+05
6200,3.919083e+05,9.902833e+05
6201,3.919111e+05,1.068169e+06
6202,3.919278e+05,8.440056e+05
6203,391950,9.468194e+05
6204,3.919583e+05,9.520806e+05
6205,3.919639e+05,7.554917e+05
6206,3.920083e+05,8.040444e+05
6207,3.920139e+05,8.592139e+05
6208,3.920194e+05,9.630472e+05
6209,3.920222e+05,8.361167e+05
6210,392025,9.449222e+05
6211,3.920389e+05,9.455444e+05
6212,3.920472e+05,7.605167e+05
6213,3.920472e+05,8.442806e+05
6214,3.920528e+05,8.439472e+05
6215,3.920583e+05,8.940444e+05
6216,3.920889e+05,7.606694e+05
6217,3.920944e+05,8.105194e+05
6218,3.920944e+05,935175
6219,3.921028e+05,9.213778e+05
6220,3.921056e+05,8.436722e+05
6221,3.921222e+05,1.110189e+06
6222,3.921278e+05,941225
6223,3.921333e+05,9.700528e+05
6224,3.921444e+05,1.220083e+06
6225,392150,8.445556e+05
6226,3.921528e+05,953125
6227,3.921722e+05,766375
6228,3.921806e+05,9.306889e+05
6229,3.921833e+05,8.455083e+05
6230,3.921917e+05,1210600
6231,3.922139e+05,9.445111e+05
6232,3.922167e+05,817975
6233,3.922306e+05,8.458694e+05
6234,3.922722e+05,9.284639e+05
6235,3.922722e+05,1.110528e+06
6236,392275,822025
6237,3.922806e+05,8.435417e+05
6238,3.922833e+05,7.661667e+05
6239,392300,1.210756e+06
6240,3.923111e+05,8.446583e+05
6241,3.923194e+05,8.437833e+05
6242,3.923361e+05,8.454583e+05
6243,3.923389e+05,866250
6244,3.923417e+05,9.228056e+05
6245,3.923472e+05,9.929778e+05
6246,3.923528e+05,8.163139e+05
6247,3.923694e+05,8.509472e+05
6248,3.923778e+05,9.469583e+05
6249,3.923778e+05,1.200256e+06
6250,3.924028e+05,7.683972e+05
6251,3.924167e+05,7.481556e+05
6252,3.924194e+05,7.644833e+05
6253,392425,9.164528e+05
6254,3.924583e+05,7.503556e+05
6255,3.924639e+05,8.247861e+05
6256,3.924639e+05,8.458361e+05
6257,392475,1.148878e+06
6258,3.924778e+05,8.816333e+05
6259,3.924778e+05,9.570611e+05
6260,3.924833e+05,8.886222e+05
6261,3.924861e+05,8.738194e+05
6262,3.924861e+05,949000
6263,3.925056e+05,7.652083e+05
6264,3.925083e+05,803125
6265,3.925083e+05,1.062919e+06
6266,3.925194e+05,8.447028e+05
6267,3.925444e+05,7.670028e+05
6268,3.925611e+05,8.441806e+05
6269,3.925639e+05,8.934806e+05
6270,3.925667e+05,802925
6271,3.925806e+05,758375
6272,3.926167e+05,1210150
6273,3.926194e+05,848200
6274,3.926306e+05,8.862972e+05
6275,3.926333e+05,803200
6276,3.926361e+05,8.162944e+05
6277,3.926389e+05,1.036917e+06
6278,3.926667e+05,8.156167e+05
6279,3.926722e+05,7.679861e+05
6280,3.926806e+05,8.441333e+05
6281,3.926806e+05,8.452306e+05
6282,3.926833e+05,1.116361e+06
6283,3.926917e+05,803125
6284,3.927083e+05,9.383417e+05
6285,3.927194e+05,7.673222e+05
6286,392725,7.763694e+05
6287,392725,9.157444e+05
6288,3.927278e+05,7.936472e+05
6289,3.927361e+05,8.824361e+05
6290,3.927389e+05,8.157306e+05
6291,3.927389e+05,9.777167e+05
6292,392775,745750
6293,3.927861e+05,9.397667e+05
6294,3.927972e+05,8.988167e+05
6295,3.928056e+05,8.034472e+05
6296,392850,8.096861e+05
6297,3.928639e+05,8.025639e+05
6298,3.928667e+05,867625
6299,3.928694e+05,8.448528e+05
6300,3.928833e+05,7.720417e+05
6301,3.928861e+05,8.030611e+05
6302,3.928889e+05,778600
6303,3.929028e+05,766125
6304,3.929056e+05,7.563472e+05
6305,3.929306e+05,8.398889e+05
6306,3.929306e+05,1.030667e+06
6307,392950,7.786083e+05
6308,3.929583e+05,8.595083e+05
6309,3.929639e+05,8.077722e+05
6310,3.929639e+05,1.197747e+06
6311,3.929889e+05,9.683056e+05
6312,3.929917e+05,879925
6313,3.929972e+05,756050
6314,3.929972e+05,8.426333e+05
6315,393000,8.522222e+05
6316,3.930111e+05,892850
6317,3.930222e+05,9.040694e+05
6318,393025,9.367722e+05
6319,3.930389e+05,8.577139e+05
6320,3.930472e+05,925125
6321,3.930611e+05,1.022689e+06
6322,3.930778e+05,1.237983e+06
6323,3.930917e+05,7.647528e+05
6324,3.930917e+05,772975
6325,3.931083e+05,9.148833e+05
6326,3.931111e+05,9.492222e+05
6327,3.931222e+05,8.465056e+05
6328,3.931417e+05,7.452528e+05
6329,3.931417e+05,7.762806e+05
6330,393175,745950
6331,3.931833e+05,8.436889e+05
6332,3.931944e+05,8.845278e+05
6333,3.931944e+05,8.957194e+05
6334,393200,7.651583e+05
6335,3.932222e+05,9.526667e+05
6336,3.932333e+05,7.775306e+05
6337,3.932361e+05,8.369111e+05
6338,3.932667e+05,1.109639e+06
6339,3.932694e+05,8.154861e+05
6340,3.932778e+05,7.450389e+05
6341,3.932806e+05,1.201822e+06
6342,3.932917e+05,8.210139e+05
6343,3.933306e+05,829825
6344,3.933417e+05,7.643972e+05
6345,3.933556e+05,8.788194e+05
6346,3.933722e+05,8.548361e+05
6347,3.933833e+05,764800
6348,3.933917e+05,9.422583e+05
6349,3.933972e+05,8.520444e+05
6350,3.934028e+05,7.447778e+05
6351,3.934056e+05,767225
6352,3.934083e+05,8.001917e+05
6353,3.934194e+05,7.875694e+05
6354,3.934194e+05,911950
6355,3.934333e+05,954600
6356,3.934361e+05,902125
6357,393450,8.355306e+05
6358,3.934833e+05,7.967111e+05
6359,3.934833e+05,9.744583e+05
6360,3.934889e+05,1.108508e+06
6361,3.935083e+05,8.666694e+05
6362,3.935083e+05,1.017097e+06
6363,3.935194e+05,8.338278e+05
6364,3.935222e+05,1.125764e+06
6365,3.935444e+05,8.412722e+05
6366,3.935667e+05,9.784083e+05
6367,393575,1.004414e+06
6368,3.935778e+05,7.804028e+05
6369,3.935833e+05,9.349556e+05
6370,3.935972e+05,1.115856e+06
6371,393600,843100
6372,3.936028e+05,1.045964e+06
6373,3.936333e+05,7.652083e+05
6374,3.936389e+05,1216925
6375,3.936417e+05,7.442333e+05
6376,3.936472e+05,9.984167e+05
6377,3.936722e+05,7.679556e+05
6378,3.936778e+05,9.436194e+05
6379,3.936889e+05,821325
6380,3.936889e+05,1.070322e+06
6381,3.937028e+05,9.478222e+05
6382,3.937056e+05,909050
6383,3.937083e+05,8.421333e+05
6384,3.937139e+05,8.626111e+05
6385,3.937222e+05,1.048556e+06
6386,3.937361e+05,7.696806e+05
6387,3.937389e+05,8.034861e+05
6388,3.937417e+05,7.672278e+05
6389,3.937611e+05,771550
6390,3.937722e+05,765400
6391,3.937944e+05,8.125861e+05
6392,3.938167e+05,7.522028e+05
6393,3.938694e+05,9.458083e+05
6394,3.938778e+05,8.896056e+05
6395,3.938889e+05,890800
6396,3.939139e+05,8.769361e+05
6397,3.939167e+05,7.974861e+05
6398,3.939306e+05,7.937333e+05
6399,3.939389e+05,9.641333e+05
6400,3.939417e+05,7.652389e+05
6401,393950,865625
6402,3.939556e+05,8.030028e+05
6403,3.939583e+05,1.010519e+06
6404,3.939778e+05,8.212944e+05
6405,3.939833e+05,7.938194e+05
6406,3.940139e+05,7.660222e+05
6407,3.940222e+05,1.072106e+06
6408,3.940361e+05,7.695056e+05
6409,3.940389e+05,7.586778e+05
6410,394050,1.147778e+06
6411,3.940639e+05,887900
6412,3.940972e+05,1.233544e+06
6413,394100,743650
6414,3.941111e+05,9.490139e+05
6415,3.941194e+05,7.474278e+05
6416,394125,7.646389e+05
6417,394125,1.217117e+06
6418,3.941417e+05,7.741083e+05
6419,3.941528e+05,814550
6420,3.941667e+05,9.533333e+05
6421,394175,7.662139e+05
6422,3.941833e+05,9.243806e+05
6423,3.941861e+05,7.750389e+05
6424,3.941944e+05,7.678056e+05
6425,394200,8.945556e+05
6426,3.942278e+05,765850
6427,3.942306e+05,8.501278e+05
6428,3.942333e+05,9.313028e+05
6429,3.942389e+05,9.280139e+05
6430,3.942722e+05,7.523444e+05
6431,3.942778e+05,8.642833e+05
6432,3.942833e+05,7.449611e+05
6433,394300,7.780444e+05
6434,3.943111e+05,916750
6435,3.943444e+05,9.293806e+05
6436,3.943472e+05,8.453694e+05
6437,3.943556e+05,1.215369e+06
6438,3.943694e+05,9.040306e+05
6439,3.943806e+05,9.926472e+05
6440,3.943833e+05,9.420389e+05
6441,3.943889e+05,9.869444e+05
6442,3.944056e+05,925450
6443,3.944083e+05,7.897417e+05
6444,3.944083e+05,8.859472e+05
6445,3.944333e+05,8.965167e+05
6446,3.944528e+05,8.382861e+05
6447,3.944556e+05,7.954667e+05
6448,3.944583e+05,1.238042e+06
6449,3.944639e+05,8.978083e+05
6450,3.944861e+05,7.641806e+05
6451,3.944889e+05,9.105139e+05
6452,3.944944e+05,7.571667e+05
6453,3.945222e+05,7.472806e+05
6454,3.945611e+05,7.796417e+05
6455,3.945611e+05,9.810583e+05
6456,3.945639e+05,8.799611e+05
6457,394575,7.774917e+05
6458,3.945861e+05,8.223194e+05
6459,3.946194e+05,8.218194e+05
6460,394625,8.021833e+05
6461,394650,874500
